CODE,LABEL,YEAR,0-14 years,15-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65-74 years,75-84 years,85 years and over,Total,Working Age Population (15-64 years),Males,Females,Persons,Births,Total Fertility Rate (per female),Deaths,"Standardised Death Rate (per 1,000 population)",Population density,Proportion of total population,"Born in Oceania, Antarctica (exc. Australia)",Born in North-West Europe,Born in Southern & Eastern Europe,"Born in North Africa, Middle East",Born in South-East Asia,Born in North-East Asia,"Born in Southern, Central Asia",Born in Americas,Born in Sub-Saharan Africa,Total Born Overseas,Buddhism ,Christianity ,Hinduism ,Islam,Judaism ,Other Religions ,"Secular Beliefs, Other Spiritual Beliefs and No Religious Affiliation",Inadequately described or not stated ,Australian citizen,Not an Australian citizen,Australian Citizenship - Not stated,Proportion of total population
62010,Flinders (M) (Tas.),2016,14.7,6.9,8.2,8.9,13.8,22.6,18.2,5.4,1.2,939,60.5,54.1,52.4,53.4,6,-,12,-,0.5,16.2,1,6,0.8,-,0.8,-,-,0.3,0.4,9.5,0.3,44.6,-,-,-,1.2,43.9,8.8,90.1,3.3,6.4,1.5
62010,Flinders (M) (Tas.),2017,14.5,6.2,9.6,8.7,13.2,22.2,18.3,6.2,1.3,957,59.8,54.7,52.8,53.8,-,-,8,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62210,George Town (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.3,1.1,8,0.6,0.1,0.4,0.2,0.2,0.4,0.3,11.2,-,-,-,-,-,-,-,-,91.9,3.6,4.4,1.9
62210,George Town (M),2012,20.6,11.3,9.9,11.7,14.8,14.6,10.7,4.9,1.5,"6,831",62.3,43.4,41.4,42.4,79,2.4,66,8.4,10.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62210,George Town (M),2013,20.5,11.2,9.6,11.3,14.5,15,11.1,5.2,1.6,"6,838",61.6,44,42.2,43.1,92,2.4,78,8.8,10.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62210,George Town (M),2014,20,11.5,9.4,10.8,14.5,15.2,11.6,5.4,1.6,"6,854",61.4,44.7,43,43.8,74,2.3,71,8.4,10.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62210,George Town (M),2015,19.5,11.5,9.2,10.4,14.4,15.3,12.3,5.7,1.7,"6,857",60.9,45.5,43.8,44.6,71,2.2,68,8,10.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62210,George Town (M),2016,18.7,11,9.1,10.1,14.5,15.4,13.1,6.1,1.9,"6,873",60.1,46.6,45.1,45.7,87,2.2,65,7.1,10.5,4.4,1.3,7.2,0.4,0.1,0.5,0.1,0.3,0.4,0.3,10.6,0.5,50,0.1,-,-,0.4,37.5,11.6,87.4,3.7,8.8,1.6
62210,George Town (M),2017,18.4,10.8,9.4,9.9,13.9,15.3,13.7,6.5,2,"6,917",59.4,46.7,46,46.3,-,-,59,6.4,10.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62410,Glamorgan/Spring Bay (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.1,1.2,6.8,0.5,0.1,0.4,0.4,0.1,0.3,0.6,10.5,-,-,-,-,-,-,-,-,92.1,3.4,4.6,2.4
62410,Glamorgan/Spring Bay (M),2012,14,7,7.8,10.6,13.5,20.5,17.8,6.4,2.3,"4,422",59.4,52.9,53.8,53.3,28,2,54,5.9,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62410,Glamorgan/Spring Bay (M),2013,13.6,6.8,7.7,10.7,13,20.7,18.6,6.7,2.3,"4,425",58.8,53.5,54.1,53.8,29,1.9,57,6.9,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62410,Glamorgan/Spring Bay (M),2014,13.2,6.7,7.4,10.5,13.1,20.5,19.1,7.1,2.4,"4,430",58.2,54.1,54.6,54.3,36,1.9,48,6.9,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62410,Glamorgan/Spring Bay (M),2015,12.9,6.6,7.6,9.9,13.4,19.8,20.2,7.2,2.6,"4,433",57.2,54.6,55,54.8,29,1.9,38,5.9,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62410,Glamorgan/Spring Bay (M),2016,12.3,6.3,7.5,9.5,13.5,20,20.6,7.9,2.5,"4,451",56.7,55.3,55.8,55.6,31,1.9,49,5.6,1.7,4.8,1.1,6.3,0.6,0.2,0.6,0.3,0.2,0.4,0.6,10.3,0.5,56.1,0.1,0.1,-,0.2,31.5,11.3,87.8,3.8,8.4,2.9
62410,Glamorgan/Spring Bay (M),2017,12.1,6.4,7.4,9.8,12.8,19.6,21,8.2,2.7,"4,499",56,55.8,55.9,55.9,-,-,46,5.6,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62610,Glenorchy (C),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.2,0.8,4,1.7,0.6,1.2,0.5,1,0.5,0.8,11,-,-,-,-,-,-,-,-,91,3.9,5,7.4
62610,Glenorchy (C),2012,18.7,13.3,13.4,12.7,13.7,11.3,8.8,5.8,2.4,"45,555",64.4,37.5,40.3,38.9,641,2.2,443,7,376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62610,Glenorchy (C),2013,18.7,13.1,13.4,12.5,13.6,11.5,8.9,5.7,2.4,"45,745",64.2,37.5,40.4,38.9,653,2.2,382,6.6,377.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62610,Glenorchy (C),2014,18.7,13,13.6,12.4,13.4,11.8,9.1,5.7,2.4,"46,044",64.2,37.5,40.4,39,620,2.1,437,6.8,380.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62610,Glenorchy (C),2015,18.6,12.9,13.7,12.3,13.3,12,9.1,5.7,2.4,"46,307",64.2,37.7,40.4,39.1,575,2.1,374,6.3,382.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62610,Glenorchy (C),2016,18.5,12.9,13.8,12.2,13.1,12.3,9.2,5.7,2.3,"46,722",64.3,37.6,40.3,38.9,653,2,444,6.5,385.7,4.9,0.7,3.6,1.3,0.7,1.5,0.7,2.5,0.5,1,12.5,0.8,50.1,1.4,1.3,-,0.8,35.6,9.9,88.2,4.7,7,9.5
62610,Glenorchy (C),2017,18.6,12.7,13.9,12,13,12.4,9.3,5.6,2.5,"47,214",64,37.5,40.3,38.9,-,-,478,6.7,389.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62810,Hobart (C),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2,1.4,7.1,2,1,2.4,3.3,1.3,1.2,1.2,20.9,-,-,-,-,-,-,-,-,85.8,9,5.2,12.6
62810,Hobart (C),2012,14.5,16.7,15.1,12.9,13.2,12.8,7.6,4.7,2.6,"50,593",70.7,36.6,39.5,38.1,506,1.6,475,6.6,649.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62810,Hobart (C),2013,14.6,16.2,15.4,12.9,13,12.7,7.9,4.7,2.6,"50,839",70.2,36.6,39.7,38.2,523,1.5,444,6.6,652.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62810,Hobart (C),2014,14.6,15.9,15.6,12.6,12.9,12.9,8.3,4.7,2.7,"51,232",69.8,36.7,39.9,38.4,469,1.4,424,6.4,657.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62810,Hobart (C),2015,14.5,15.5,15.6,12.6,12.8,12.8,8.8,4.7,2.7,"51,591",69.3,36.8,40.2,38.5,493,1.4,480,6.3,662.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62810,Hobart (C),2016,14.5,15.3,15.8,12.3,12.6,12.6,9.2,4.8,2.9,"52,018",68.6,36.9,40.4,38.6,491,1.4,428,6,667.7,1.4,1.4,6.7,1.9,0.9,2.5,4.7,2.1,1.4,1,22.7,1.7,37.5,1.4,1.4,0.1,0.7,47.2,10,82.6,10.7,6.7,15.1
62810,Hobart (C),2017,14.4,15.4,15.9,12.1,12.5,12.6,9.5,4.8,2.8,"52,785",68.5,37,40.1,38.4,-,-,456,6,677.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63010,Huon Valley (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.7,1.4,9.6,0.6,0.1,0.4,0.3,0.1,1.1,0.5,14.1,-,-,-,-,-,-,-,-,91.6,4.4,4.1,3
63010,Huon Valley (M),2012,19.5,10.7,9.7,13.8,15,15.2,10.2,4.6,1.3,"16,006",64.4,42.5,42.7,42.6,209,2.4,135,7,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63010,Huon Valley (M),2013,19.1,10.6,9.6,13.3,15,15.3,10.7,5,1.4,"16,111",63.9,43.1,43.4,43.3,179,2.3,148,7.4,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63010,Huon Valley (M),2014,18.9,10.5,9.5,12.7,15.1,15.3,11.4,5.1,1.5,"16,243",63.2,43.7,44.2,43.9,191,2.4,146,7.7,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63010,Huon Valley (M),2015,18.5,10.7,9.5,12.1,15,15.6,11.8,5.3,1.6,"16,361",62.9,44.3,44.7,44.5,175,2.3,130,7.2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63010,Huon Valley (M),2016,18.3,10.3,9.6,11.7,14.6,16.2,12.4,5.3,1.6,"16,563",62.4,44.7,45.4,45,172,2.2,129,6.6,3,9.2,1.5,9.4,0.7,0.1,0.5,0.6,0.2,1.1,0.5,14.6,0.8,44.8,0.2,0.2,-,0.6,42.8,10.7,89.3,4.1,6.6,3.5
63010,Huon Valley (M),2017,18,10.2,9.8,11.4,14.3,16.2,12.9,5.5,1.6,"16,870",61.9,45.1,45.7,45.4,-,-,148,6.3,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63210,Kentish (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.9,1.2,7.7,0.5,-,0.7,0.3,0.1,0.6,0.2,11.3,-,-,-,-,-,-,-,-,92,3.9,4.2,2.6
63210,Kentish (M),2012,18.6,11.7,8.4,13.1,17.2,15.1,10.3,4.2,1.4,"6,351",65.5,44.1,43.8,43.9,73,2,49,6.1,5.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63210,Kentish (M),2013,18.1,11.4,8.7,12.3,17.4,15.1,11.1,4.5,1.5,"6,334",64.9,44.9,44.5,44.7,61,2.2,48,6.1,5.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63210,Kentish (M),2014,17.4,11.4,9,11.8,17.1,15.4,11.6,4.7,1.6,"6,317",64.7,45.4,45.2,45.3,51,2.1,49,6.7,5.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63210,Kentish (M),2015,17.1,11.2,9.1,11.4,16.7,16,12,4.9,1.6,"6,286",64.4,45.7,45.9,45.8,60,1.9,50,6.4,5.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63210,Kentish (M),2016,17,10.7,9.2,11,16.3,16.7,12.5,5.1,1.5,"6,263",63.9,46.2,46.6,46.4,49,1.8,48,6.2,5.4,5.1,1.1,7.8,0.6,-,0.7,0.3,0.2,0.6,0.4,11.7,0.6,49.1,-,0.1,-,0.6,38,11.5,89.6,3.7,6.7,3.2
63210,Kentish (M),2017,16.3,10.5,9.2,10.3,16.2,17.3,13.2,5.3,1.6,"6,296",63.6,47,47.8,47.4,-,-,42,5.9,5.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63410,King Island (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.9,3.2,5.5,0.7,-,1.5,0.8,0.2,0.4,0.6,12.9,-,-,-,-,-,-,-,-,89.9,5.4,4.7,3.8
63410,King Island (M),2012,15.6,10.1,12.7,11.6,15.2,16.9,10.8,4.7,2.3,"1,624",66.6,45,44.9,44.9,16,2.2,21,-,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63410,King Island (M),2013,16.2,9,13,11.4,14.6,17,11.1,5.1,2.7,"1,619",65,45.3,45.4,45.4,14,1.9,18,-,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63410,King Island (M),2014,16.5,8.4,12.8,11.3,14.3,17.1,11,6,2.5,"1,611",63.9,46,45.6,45.8,19,2.1,12,-,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63410,King Island (M),2015,16.2,8.3,13.2,10.5,15,16.4,11.5,6.3,2.6,"1,599",63.4,46.4,45.7,46,17,2.1,12,-,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63410,King Island (M),2016,15,8.8,13,10.2,14.2,16.6,12,7.2,2.9,"1,594",62.9,47.8,46.6,47.1,19,2.1,7,-,1.5,2.3,2.2,5.4,0.9,-,1.7,-,0.4,0.9,0.9,12.2,0.3,44.7,-,0.3,-,0.2,42.8,11.6,86.4,5,8.2,4.5
63410,King Island (M),2017,15.1,8.8,12.6,11.1,13.3,16.1,12.4,7.5,3.3,"1,592",61.8,48,45.8,47.1,-,-,21,-,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63610,Kingborough (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.1,1.3,10.2,0.8,0.3,0.8,0.8,0.4,1.3,1.3,17.2,-,-,-,-,-,-,-,-,91.2,5.1,3.6,5.4
63610,Kingborough (M),2012,20.3,11.8,11,13.1,14.3,13.8,9.2,4.8,1.7,"35,021",64,39.2,41.6,40.6,417,2.1,265,6,48.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63610,Kingborough (M),2013,20.4,11.5,11.1,13,13.9,13.8,9.7,4.9,1.8,"35,351",63.3,39.4,42,40.8,396,2.1,238,6,49.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63610,Kingborough (M),2014,20.3,11.3,11.1,12.8,13.8,13.9,10,5,1.9,"35,723",62.8,39.6,42.4,41.2,453,2.1,292,6.2,49.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63610,Kingborough (M),2015,20.3,11,11.1,12.6,13.5,14,10.5,5.1,2,"36,140",62.2,40,42.7,41.5,363,2,254,5.9,50.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63610,Kingborough (M),2016,20.2,10.9,11,12.4,13.4,14,10.7,5.3,2,"36,544",61.7,40.2,43,41.8,432,2.1,230,5.6,50.7,3.6,1.4,9.2,0.7,0.3,1,1.1,0.5,1.2,1.1,16.6,0.9,46.6,0.3,0.3,0.1,0.4,43,8.5,90.2,4.7,5,6
63610,Kingborough (M),2017,19.9,11,10.8,12.3,13.4,13.8,11.1,5.6,2.1,"37,133",61.3,40.7,43.1,42,-,-,243,4.9,51.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63810,Latrobe (M) (Tas.),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.3,1.2,6,0.4,0.1,0.3,0.1,0.4,0.2,0.3,8.9,-,-,-,-,-,-,-,-,93,2.9,4,2
63810,Latrobe (M) (Tas.),2012,18.1,10.5,10,12.3,14.5,15.7,11.3,5.7,1.9,"10,343",63,43.7,44.8,44.3,109,2,75,6.1,17.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63810,Latrobe (M) (Tas.),2013,18,10.4,10,12.1,14.2,15.3,12.1,6,1.9,"10,433",62,44,45.2,44.6,113,2,101,6.5,17.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63810,Latrobe (M) (Tas.),2014,17.6,10,10,11.9,14.2,15.3,12.8,6.3,1.9,"10,569",61.4,44.5,46.1,45.4,83,2,90,6.5,17.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63810,Latrobe (M) (Tas.),2015,17.4,9.6,10,11.7,14.1,15.2,13.4,6.5,2.1,"10,723",60.6,44.9,46.8,46,114,2,104,6.9,17.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63810,Latrobe (M) (Tas.),2016,17.2,9.6,9.7,11.4,13.8,15.3,13.9,6.9,2.2,"10,927",59.9,45.2,47.6,46.5,96,1.8,94,6.4,18.2,5,1.1,5.6,0.3,0.2,0.5,0.2,0.2,0.3,0.3,8.6,0.5,55.8,0.1,0.2,-,0.4,34.1,8.9,91.4,2.7,5.9,2
63810,Latrobe (M) (Tas.),2017,17.1,9.7,9.7,11,13.9,14.9,14.1,7.2,2.3,"11,109",59.3,45.4,48,46.7,-,-,100,6,18.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64010,Launceston (C),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1.1,4.8,0.7,0.4,1.3,0.9,1.1,0.5,0.8,11.6,-,-,-,-,-,-,-,-,89.8,5.2,5,5.5
64010,Launceston (C),2012,18.2,15.2,13.1,12.9,13.1,11.6,8.5,5.1,2.4,"66,942",65.9,36.4,39.5,38,848,2,629,6.8,47.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64010,Launceston (C),2013,18.2,14.9,13,12.8,12.9,11.8,8.7,5.2,2.4,"66,722",65.5,36.6,39.8,38.3,815,1.9,617,7,47.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64010,Launceston (C),2014,18.2,14.8,12.9,12.6,12.9,11.9,9.1,5.1,2.5,"66,576",65.2,36.7,40.1,38.5,801,1.8,624,6.9,47.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64010,Launceston (C),2015,18,14.7,13,12.4,12.9,12.1,9.4,5.2,2.5,"66,492",64.9,36.8,40.5,38.7,776,1.8,646,7,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64010,Launceston (C),2016,17.9,14.7,13,12.1,13,12,9.7,5.2,2.4,"66,518",64.7,36.8,40.6,38.7,838,1.8,655,7.2,47.1,3.5,0.9,4.4,0.6,0.6,1.8,0.9,2.1,0.5,0.7,12.5,1.1,48.6,0.9,1,0.1,0.6,37.3,10.4,86.9,5.8,7.4,7.1
64010,Launceston (C),2017,17.8,14.6,13.2,11.8,12.9,12.2,9.8,5.3,2.4,"66,802",64.6,36.5,40.9,38.8,-,-,682,7.3,47.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64210,Meander Valley (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.5,1.2,6.7,0.7,0.1,0.3,0.2,0.2,0.6,0.3,10.3,-,-,-,-,-,-,-,-,93.3,3.4,3.3,2.2
64210,Meander Valley (M),2012,18.6,11.7,10,12.9,14.8,14.6,9.9,5.6,1.9,"19,581",64,42.2,43.4,42.8,204,2.1,165,6.1,5.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64210,Meander Valley (M),2013,18.4,11.7,9.9,12.4,14.9,14.6,10.4,5.7,2,"19,540",63.5,42.7,43.9,43.3,203,2.1,159,5.9,5.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64210,Meander Valley (M),2014,18.2,11.7,9.9,12,14.8,14.5,10.9,5.9,2.1,"19,519",62.9,43.1,44.3,43.7,199,1.9,158,6,5.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64210,Meander Valley (M),2015,17.9,11.6,10,11.6,14.6,14.5,11.5,6,2.2,"19,502",62.4,43.4,44.9,44.2,182,1.9,165,5.8,5.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64210,Meander Valley (M),2016,17.7,11.5,10,11.5,14.4,14.6,11.8,6.1,2.4,"19,553",62,43.5,45.5,44.6,208,1.9,150,5.5,5.9,3,1.1,6,0.6,0.2,0.6,0.2,0.4,0.6,0.4,10,0.5,56.8,0.2,0.1,-,0.3,32.8,9.2,90.5,3.3,6.2,2.6
64210,Meander Valley (M),2017,17.6,11.5,9.8,11.1,14.2,14.7,12.2,6.4,2.5,"19,572",61.3,44.1,45.7,45,-,-,165,5.4,5.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64610,Northern Midlands (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.6,1.2,5.7,0.4,-,0.4,-,0.2,0.3,0.3,8.4,-,-,-,-,-,-,-,-,93.5,2.6,3.9,1.4
64610,Northern Midlands (M),2012,18.5,11.5,9.6,13.1,15.1,14.5,10.9,5.2,1.6,"12,739",63.8,43.2,43.3,43.2,148,2.2,97,6.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64610,Northern Midlands (M),2013,18.2,11.5,9.4,12.7,15.1,14.7,11.3,5.6,1.6,"12,765",63.3,43.7,43.8,43.8,137,2.2,111,6.4,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64610,Northern Midlands (M),2014,17.9,11.3,9.4,12.2,15,14.9,11.7,6,1.5,"12,819",62.8,44.3,44.4,44.4,142,2.2,99,6.3,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64610,Northern Midlands (M),2015,17.6,11.4,9.5,11.8,14.7,15,12.1,6.2,1.7,"12,873",62.4,44.7,44.9,44.8,125,2.1,110,6.2,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64610,Northern Midlands (M),2016,17.5,11.3,9.9,11.2,14.5,15.2,12.7,6.2,1.7,"12,972",62,45.1,45.3,45.2,141,2,110,6.1,2.5,2.5,1.1,5.2,0.3,0.1,0.5,0.2,0.1,0.3,0.4,8,0.3,57.1,-,0.1,-,0.2,31.5,10.7,90.4,2.2,7.3,1.6
64610,Northern Midlands (M),2017,17.4,10.9,10.1,10.8,14.2,15.4,13,6.4,1.7,"13,084",61.4,45.4,45.7,45.5,-,-,124,6.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64810,Sorell (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1.1,5.7,0.3,0.1,0.4,0.1,0.2,0.4,0.3,8.6,-,-,-,-,-,-,-,-,92,2.6,5.4,1.8
64810,Sorell (M),2012,19.3,11.9,11.5,13.1,15.5,13.8,8.7,4.7,1.5,"13,515",65.8,40.4,41.1,40.7,156,2.3,113,6.4,23.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64810,Sorell (M),2013,19.1,11.9,11.7,12.7,15.2,13.9,9.1,4.7,1.7,"13,736",65.4,40.7,41.4,41.1,209,2.4,114,6.5,23.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64810,Sorell (M),2014,19.1,11.7,11.8,12.3,15,14,9.6,4.7,1.7,"13,981",64.9,41,41.6,41.3,183,2.3,101,6.7,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64810,Sorell (M),2015,19,11.4,11.9,12.3,14.5,14.3,10,4.7,1.7,"14,200",64.5,41.3,42,41.6,192,2.4,106,6.4,24.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64810,Sorell (M),2016,18.9,11.2,12,11.9,14.2,14.8,10.7,4.6,1.8,"14,482",64.1,41.5,42.3,42,185,2.3,109,6.2,24.8,4.2,1.2,5.1,0.4,-,0.5,0.2,0.1,0.5,0.3,8.5,0.5,49.3,0.1,0.1,-,0.3,40.3,9.4,90.7,2.7,6.6,2.1
64810,Sorell (M),2017,18.9,10.8,11.8,11.8,13.8,15,11.3,4.7,1.8,"14,771",63.2,41.6,42.9,42.2,-,-,128,6.4,25.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65010,Southern Midlands (M),2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.4,0.8,4.2,0.2,0.1,0.2,-,-,0.2,0.1,6,-,-,-,-,-,-,-,-,92.4,2.2,5.4,1.1
65010,Southern Midlands (M),2012,19.9,11,9.8,13.1,16,15.2,10.1,3.6,1.3,"6,244",65,43.1,42.4,42.7,87,2.3,36,6.6,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65010,Southern Midlands (M),2013,19.7,11.3,9.6,12.5,16.1,15.2,10.6,3.7,1.3,"6,183",64.7,43.4,42.8,43,53,2.2,43,6.1,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65010,Southern Midlands (M),2014,19.7,11.4,9.6,11.9,16.2,15.2,11,3.8,1.4,"6,139",64.2,43.5,43.2,43.3,66,2.3,44,6.2,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65010,Southern Midlands (M),2015,19.4,11.5,9.9,11.3,16,15.9,10.8,4,1.3,"6,096",64.5,43.5,43.4,43.5,60,2,40,6.5,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65010,Southern Midlands (M),2016,19.1,11.5,10.2,10.8,15.7,16,11,4.2,1.5,"6,083",64.1,44,43.6,43.8,67,2.1,43,6.4,2.3,5.5,0.9,3.8,0.3,0.1,0.2,0.2,-,0.2,0.1,5.7,0.3,57.8,-,0.1,-,0.2,31.5,10.1,91,2,7,1
65010,Southern Midlands (M),2017,18.9,11.1,10.1,10.7,15.6,16.1,11.3,4.5,1.6,"6,053",63.7,44.8,44,44.4,-,-,41,6,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
